CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts,DistrictID,DistrictName,PoliceStationName
1705,100040014202500011,202500011,2025-05-29,105,14,1,2,6,17,3,4,2025-05-29 04:41:17,2025-05-29 12:41:17,2025-05-30 15:41:17,12.341418,76.517596,Complainant Nagaraj Hegde reported an incident of NDPS Possession at the stated location. Anand Kulkarni was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-2
1706,100200080202500003,202500003,2025-08-28,646,80,1,2,2,9,4,20,2025-08-28 11:19:22,2025-08-28 12:19:22,2025-08-28 14:19:22,16.773147,77.126611,Complainant Suresh Sheikh reported that his/her two-wheeler parked near Yadgir area was stolen between the incident hours. Vehicle Theft case registered. Accused Suresh Naik identified through CCTV footage.,20,Yadgir,Yadgir PS-4
1707,100280110202500004,202500004,2025-02-10,898,110,1,2,7,19,1,28,2025-02-06 10:28:08,2025-02-06 10:28:08,2025-02-07 12:28:08,14.694794,74.787909,Complainant Umesh Patil reported an incident of Rioting at the stated location. Peter Kulkarni was named as accused. Investigation taken up by jurisdictional police.,28,Uttara Kannada,Uttara Kannada PS-2
1708,100220085202400002,202400002,2024-11-02,688,85,1,2,2,10,5,22,2024-11-02 10:03:50,2024-11-02 10:03:50,2024-11-04 00:03:50,16.168077,75.806133,Complainant Santosh Reddy stated that unknown persons on a motorcycle snatched her gold chain near Bagalkote area and fled. Case of Chain Snatching registered against Lokesh Fernandes.,22,Bagalkote,Bagalkote PS-1
1709,100270105202300004,202300004,2023-09-26,856,105,1,2,5,15,4,27,2023-09-23 00:43:33,2023-09-23 05:43:33,2023-09-24 12:43:33,14.760885,75.394166,Complainant Chandrashekar Kumar reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Girish Swamy.,27,Haveri,Haveri PS-1
1710,100270105202400002,202400002,2024-07-20,856,105,1,2,2,8,1,27,2024-07-17 00:36:38,2024-07-17 09:36:38,2024-07-19 07:36:38,14.941034,75.514346,Complainant Kavitha Hegde reported an incident of Theft at the stated location. Vinay Sheikh was named as accused. Investigation taken up by jurisdictional police.,27,Haveri,Haveri PS-1
1711,100160064202600001,202600001,2026-01-24,510,64,1,2,5,16,2,16,2026-01-21 22:54:50,2026-01-22 10:54:50,2026-01-22 21:54:50,15.473577,76.249679,Complainant Padma Murthy reported an incident of Identity Theft at the stated location. Roopa Reddy was named as accused. Investigation taken up by jurisdictional police.,16,Koppal,Koppal PS-4
1712,100210081202400004,202400004,2024-04-24,653,81,1,1,3,12,2,21,2024-04-20 10:31:05,2024-04-20 14:31:05,2024-04-22 06:31:05,16.716666,75.808053,"Complainant Anand Hegde reported an incident of Molestation at the stated location. Abdul Hegde, Manjunath Poojary was named as accused. Investigation taken up by jurisdictional police.",21,Vijayapura,Vijayapura PS-1
1713,100040016202400011,202400011,2024-10-05,114,16,1,1,6,18,1,4,2024-10-04 18:02:49,2024-10-05 06:02:49,2024-10-07 06:02:49,12.35427,76.627942,"Complainant Divya Hegde reported an incident of NDPS Trafficking at the stated location. Meena Desai, Harish Desai was named as accused. Investigation taken up by jurisdictional police.",4,Mysuru City,Mysuru City PS-4
1714,100250100202300021,202300021,2023-10-24,818,100,1,2,2,8,1,25,2023-10-23 07:32:11,2023-10-23 12:32:11,2023-10-25 00:32:11,15.324442,75.192503,Complainant Fathima Kulkarni reported an incident of Theft at the stated location. Geetha Reddy was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-4
1715,100300120202300003,202300003,2023-01-06,978,120,1,2,5,15,3,30,2023-01-04 01:36:48,2023-01-04 01:36:48,2023-01-05 23:36:48,12.730364,74.770587,Complainant Chandrashekar Sheikh reported losing money to an online scam; amount debited via fraudulent links. Online Financial Fraud registered. Cyber cell tracing accused Santosh Sheikh.,30,Dakshina Kannada,Dakshina Kannada PS-4
1716,100030011202400002,202400002,2024-07-11,79,11,1,2,4,13,2,3,2024-07-09 06:27:48,2024-07-09 07:27:48,2024-07-09 23:27:48,12.859691,77.421598,Complainant Suresh Desai reported an incident of Cheating at the stated location. Raghavendra Swamy was named as accused. Investigation taken up by jurisdictional police.,3,Ramanagara,Ramanagara PS-3
1717,100180072202400001,202400001,2024-12-11,582,72,1,2,2,10,2,18,2024-12-09 17:14:05,2024-12-10 00:14:05,2024-12-10 07:14:05,17.199872,76.736251,Complainant Rekha Poojary stated that unknown persons on a motorcycle snatched her gold chain near Kalaburagi area and fled. Case of Chain Snatching registered against Prakash Shetty.,18,Kalaburagi,Kalaburagi PS-4
1718,100120045202600003,202600003,2026-04-15,356,45,1,2,3,11,2,12,2026-04-13 10:29:02,2026-04-13 17:29:02,2026-04-14 07:29:02,14.45201,75.804576,Complainant Pooja Shetty reported an incident of Cruelty by Husband at the stated location. Imran Rao was named as accused. Investigation taken up by jurisdictional police.,12,Davanagere,Davanagere PS-1
1719,100010003202400015,202400015,2024-01-22,21,3,1,2,2,9,4,1,2024-01-18 22:22:43,2024-01-19 09:22:43,2024-01-20 09:22:43,12.958469,77.474972,"Complainant Joseph Sheikh reported that his/her two-wheeler parked near Bengaluru City area was stolen between the incident hours. Vehicle Theft case registered. Accused Vinay Poojary, Karthik Kulkarni identified through CCTV footage.",1,Bengaluru City,Bengaluru City PS-3
1720,100130052202600001,202600001,2026-01-10,417,52,1,2,1,4,1,13,2026-01-07 07:25:17,2026-01-07 17:25:17,2026-01-08 23:25:17,14.368062,76.37636,"Complainant Arun Hegde reported an incident of Simple Hurt at the stated location. Mahesh Shetty, Abdul Kulkarni, Shivakumar Kumar was named as accused. Investigation taken up by jurisdictional police.",13,Chitradurga,Chitradurga PS-4
1721,100010003202400016,202400016,2024-04-22,14,3,1,2,2,9,5,1,2024-04-20 14:33:41,2024-04-20 20:33:41,2024-04-21 22:33:41,12.890438,77.657092,Complainant Peter Shetty reported that his/her two-wheeler parked near Bengaluru City area was stolen between the incident hours. Vehicle Theft case registered. Accused Nagaraj D'Souza identified through CCTV footage.,1,Bengaluru City,Bengaluru City PS-3
1722,100040016202500014,202500014,2025-12-02,116,16,1,2,2,10,3,4,2025-11-30 00:36:13,2025-11-30 05:36:13,2025-11-30 07:36:13,12.27479,76.783245,"Complainant Kavitha Naik stated that unknown persons on a motorcycle snatched her gold chain near Mysuru City area and fled. Case of Chain Snatching registered against Kavitha Reddy, Mary Naik, Deepak Kulkarni.",4,Mysuru City,Mysuru City PS-4
1723,100090033202300003,202300003,2023-03-08,259,33,1,2,4,13,2,9,2023-03-06 04:59:18,2023-03-06 13:59:18,2023-03-07 10:59:18,13.017792,78.136426,"Complainant Girish Gowda reported an incident of Cheating at the stated location. Prakash Desai, Anand Swamy was named as accused. Investigation taken up by jurisdictional police.",9,Kolar,Kolar PS-1
1724,100060021202400002,202400002,2024-07-22,151,21,1,2,2,7,4,6,2024-07-21 12:39:19,2024-07-21 14:39:19,2024-07-22 18:39:19,12.386933,76.798221,"Complainant Bhagya Sheikh reported house break-in at Mandya area during night hours; gold ornaments and cash stolen. House Burglary case registered. Accused Rekha Desai, Suresh Fernandes under investigation.",6,Mandya,Mandya PS-1
1725,100120047202300003,202300003,2023-12-12,371,47,1,2,2,8,5,12,2023-12-09 18:54:10,2023-12-10 00:54:10,2023-12-11 08:54:10,14.586465,75.986036,Complainant Abdul Kulkarni reported an incident of Theft at the stated location. Raghavendra Shetty was named as accused. Investigation taken up by jurisdictional police.,12,Davanagere,Davanagere PS-3
1726,100070028202400003,202400003,2024-05-08,211,28,1,2,4,13,1,7,2024-05-04 20:04:41,2024-05-04 21:04:41,2024-05-06 20:04:41,13.032806,76.226789,"Complainant Salman Kumar reported an incident of Cheating at the stated location. Savitha Poojary, Meena Poojary was named as accused. Investigation taken up by jurisdictional police.",7,Hassan,Hassan PS-4
1727,100150059202300003,202300003,2023-01-06,468,59,1,2,4,13,1,15,2023-01-06 06:36:19,2023-01-06 07:36:19,2023-01-07 06:36:19,15.333441,76.431804,Complainant Kiran Swamy reported an incident of Cheating at the stated location. Geetha D'Souza was named as accused. Investigation taken up by jurisdictional police.,15,Vijayanagara,Vijayanagara PS-3
1728,100140053202400003,202400003,2024-03-26,422,53,1,2,4,13,4,14,2024-03-23 11:41:40,2024-03-23 22:41:40,2024-03-24 19:41:40,15.201751,76.847071,Complainant Lokesh Gowda reported an incident of Cheating at the stated location. Nagaraj Fernandes was named as accused. Investigation taken up by jurisdictional police.,14,Ballari,Ballari PS-1
1729,100160064202400002,202400002,2024-07-25,509,64,1,2,2,7,4,16,2024-07-22 08:20:58,2024-07-22 08:20:58,2024-07-22 12:20:58,15.452875,76.108802,Complainant Bhagya Shetty reported house break-in at Koppal area during night hours; gold ornaments and cash stolen. House Burglary case registered. Accused Peter Poojary under investigation.,16,Koppal,Koppal PS-4
1730,100250098202300025,202300025,2023-11-13,796,98,1,2,3,11,1,25,2023-11-10 11:40:07,2023-11-10 23:40:07,2023-11-12 00:40:07,15.400565,75.252564,Complainant Suresh Sheikh reported an incident of Cruelty by Husband at the stated location. Raghavendra Kumar was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-2
1731,100250097202400028,202400028,2024-12-10,795,97,1,2,2,8,1,25,2024-12-08 12:06:04,2024-12-08 21:06:04,2024-12-10 13:06:04,15.491725,74.982683,"Complainant Umesh Swamy reported an incident of Theft at the stated location. Ravi Hegde, Basavaraj Poojary was named as accused. Investigation taken up by jurisdictional police.",25,Hubballi City,Hubballi City PS-1
1732,100050017202400001,202400001,2024-11-23,127,17,1,2,2,8,5,5,2024-11-20 21:02:13,2024-11-21 07:02:13,2024-11-21 17:02:13,12.353529,76.525117,"Complainant Fathima Hegde reported an incident of Theft at the stated location. Manjunath Khan, Suresh Patil, Imran Reddy was named as accused. Investigation taken up by jurisdictional police.",5,Mysuru District,Mysuru District PS-1
1733,100050019202400003,202400003,2024-01-15,142,19,1,2,3,11,1,5,2024-01-11 18:59:25,2024-01-11 20:59:25,2024-01-13 05:59:25,12.217787,76.692259,Complainant Asha Swamy reported an incident of Cruelty by Husband at the stated location. Vinay Patil was named as accused. Investigation taken up by jurisdictional police.,5,Mysuru District,Mysuru District PS-3
1734,100140056202400002,202400002,2024-07-28,450,56,1,2,1,4,2,14,2024-07-27 00:32:29,2024-07-27 09:32:29,2024-07-28 01:32:29,15.031774,76.893316,Complainant Suresh reported an incident of Simple Hurt at the stated location. Basavaraj Patil was named as accused. Investigation taken up by jurisdictional police.,14,Ballari,Ballari PS-4
1735,100010002202300013,202300013,2023-09-01,11,2,1,2,4,14,3,1,2023-08-30 03:14:16,2023-08-30 14:14:16,2023-09-01 05:14:16,13.098163,77.492297,"Complainant Raghavendra Gowda reported an incident of Criminal Breach of Trust at the stated location. Anand Fernandes, Chandrashekar Poojary was named as accused. Investigation taken up by jurisdictional police.",1,Bengaluru City,Bengaluru City PS-2
1736,100050018202400004,202400004,2024-08-11,130,18,1,2,4,13,4,5,2024-08-10 14:34:25,2024-08-10 16:34:25,2024-08-11 16:34:25,12.337436,76.581272,"Complainant Asha D'Souza reported an incident of Cheating at the stated location. Kiran Naik, Kavitha Murthy, Kiran Sheikh was named as accused. Investigation taken up by jurisdictional police.",5,Mysuru District,Mysuru District PS-2
1737,100010004202400016,202400016,2024-12-31,29,4,1,2,1,3,4,1,2024-12-30 20:21:03,2024-12-31 06:21:03,2025-01-01 15:21:03,12.974074,77.501344,"Complainant Roopa Naik reported an incident of Grievous Hurt at the stated location. Lakshmi, Harish Poojary was named as accused. Investigation taken up by jurisdictional police.",1,Bengaluru City,Bengaluru City PS-4
1738,800270108202400001,202400001,2024-02-15,876,108,4,1,3,12,1,27,2024-02-11 18:28:31,2024-02-11 21:28:31,2024-02-13 15:28:31,14.662227,75.349822,"Complainant Abdul Hegde reported an incident of Molestation at the stated location. Imran Acharya, Shobha D'Souza was named as accused. Investigation taken up by jurisdictional police.",27,Haveri,Haveri PS-4
1739,100250098202300026,202300026,2023-10-12,800,98,1,1,2,5,2,25,2023-10-10 11:56:22,2023-10-10 23:56:22,2023-10-12 04:56:22,15.447383,75.021298,Complainant Lokesh Desai reported an incident of Robbery at the stated location. Umesh Acharya was named as accused. Investigation taken up by jurisdictional police.,25,Hubballi City,Hubballi City PS-2
1740,100240093202500002,202500002,2025-06-06,762,93,1,2,2,10,1,24,2025-06-03 12:37:00,2025-06-03 21:37:00,2025-06-04 20:37:00,15.514115,74.933415,"Complainant Asha Rao stated that unknown persons on a motorcycle snatched her gold chain near Dharwad area and fled. Case of Chain Snatching registered against Anand Khan, Prakash Gowda, Abdul D'Souza.",24,Dharwad,Dharwad PS-1
1741,100010003202500017,202500017,2025-10-12,16,3,1,2,1,3,1,1,2025-10-11 18:49:36,2025-10-11 18:49:36,2025-10-13 05:49:36,13.083341,77.687222,"Complainant Bhagya Poojary reported an incident of Grievous Hurt at the stated location. Harish Naik, Raghavendra was named as accused. Investigation taken up by jurisdictional police.",1,Bengaluru City,Bengaluru City PS-3
1742,100050019202300002,202300002,2023-08-11,139,19,1,1,1,1,5,5,2023-08-09 17:51:19,2023-08-09 19:51:19,2023-08-11 14:51:19,12.265665,76.685558,"Complainant Naveen Sheikh reported an incident of Murder at the stated location. Shivakumar Shetty, Basavaraj Gowda was named as accused. Investigation taken up by jurisdictional police.",5,Mysuru District,Mysuru District PS-3
1743,300150058202300002,202300002,2023-07-17,462,58,2,2,4,13,2,15,2023-07-13 17:42:57,2023-07-14 00:42:57,2023-07-14 14:42:57,15.270419,76.392435,"Complainant Savitha Acharya reported an incident of Cheating at the stated location. Suresh Naik, Prakash was named as accused. Investigation taken up by jurisdictional police.",15,Vijayanagara,Vijayanagara PS-2
1744,100040015202300016,202300016,2023-02-21,108,15,1,2,1,3,1,4,2023-02-17 23:10:32,2023-02-18 10:10:32,2023-02-19 16:10:32,12.204892,76.674262,Complainant Venkatesh Patil reported an incident of Grievous Hurt at the stated location. Fathima Khan was named as accused. Investigation taken up by jurisdictional police.,4,Mysuru City,Mysuru City PS-3
1745,100010001202300012,202300012,2023-12-20,1,1,1,2,4,13,1,1,2023-12-18 16:04:52,2023-12-19 03:04:52,2023-12-20 13:04:52,12.953256,77.561601,Complainant Basavaraj Acharya reported an incident of Cheating at the stated location. Savitha Fernandes was named as accused. Investigation taken up by jurisdictional police.,1,Bengaluru City,Bengaluru City PS-1
1746,100130052202400002,202400002,2024-12-24,421,52,1,2,7,19,1,13,2024-12-23 13:31:17,2024-12-23 15:31:17,2024-12-23 23:31:17,14.091931,76.307676,Complainant Mary Naik reported an incident of Rioting at the stated location. Meena Gowda was named as accused. Investigation taken up by jurisdictional police.,13,Chitradurga,Chitradurga PS-4
1747,100040016202500015,202500015,2025-08-20,115,16,1,2,2,9,2,4,2025-08-18 09:31:29,2025-08-18 09:31:29,2025-08-19 13:31:29,12.425557,76.621034,Complainant Salman reported that his/her two-wheeler parked near Mysuru City area was stolen between the incident hours. Vehicle Theft case registered. Accused Shivakumar Naik identified through CCTV footage.,4,Mysuru City,Mysuru City PS-4
1748,100050017202500004,202500004,2025-04-16,126,17,1,2,7,19,5,5,2025-04-15 17:01:14,2025-04-16 00:01:14,2025-04-17 06:01:14,12.319751,76.732436,"Complainant Shruthi Rao reported an incident of Rioting at the stated location. Joseph Acharya, Harish Patil was named as accused. Investigation taken up by jurisdictional police.",5,Mysuru District,Mysuru District PS-1
1749,100040013202300014,202300014,2023-06-20,94,13,1,2,2,8,2,4,2023-06-16 16:17:43,2023-06-17 02:17:43,2023-06-18 16:17:43,12.338334,76.749802,"Complainant Manjula Acharya reported an incident of Theft at the stated location. Ravi Acharya, Naveen Reddy was named as accused. Investigation taken up by jurisdictional police.",4,Mysuru City,Mysuru City PS-1
1750,100140054202300006,202300006,2023-11-16,437,54,1,2,2,10,1,14,2023-11-12 16:59:19,2023-11-13 01:59:19,2023-11-13 19:59:19,15.112238,76.849442,"Complainant Manjula Shetty stated that unknown persons on a motorcycle snatched her gold chain near Ballari area and fled. Case of Chain Snatching registered against Ravi Naik, Deepak Hegde.",14,Ballari,Ballari PS-2
1751,100250099202300027,202300027,2023-03-19,812,99,1,2,7,20,2,25,2023-03-16 12:39:01,2023-03-16 13:39:01,2023-03-17 00:39:01,15.236331,75.241626,"Complainant Harish Shetty reported an incident of Unlawful Assembly at the stated location. Lokesh Hegde, Santosh Sheikh was named as accused. Investigation taken up by jurisdictional police.",25,Hubballi City,Hubballi City PS-3
